"Unix.Timestamp","UTC_Date_._Time","Central.Standard.Time","Battery","Temperature","Dissolved.Oxygen","Dissolved.Oxygen.Saturation","Q"
"1656564180","2022-06-30 04:43:00","2022-06-29 23:43:00","3.52","20.542","3.729",NA,"0.957"
"1656564780","2022-06-30 04:53:00","2022-06-29 23:53:00","3.52","20.667","3.633",NA,"0.957"
"1656565380","2022-06-30 05:03:00","2022-06-30 00:03:00","3.52","20.801","3.53",NA,"0.957"
"1656565980","2022-06-30 05:13:00","2022-06-30 00:13:00","3.52","20.918","3.422",NA,"0.957"
"1656566580","2022-06-30 05:23:00","2022-06-30 00:23:00","3.52","21.035","3.312",NA,"0.956"
"1656567180","2022-06-30 05:33:00","2022-06-30 00:33:00","3.53","21.16","3.198",NA,"0.956"
"1656567780","2022-06-30 05:43:00","2022-06-30 00:43:00","3.52","21.285","3.082",NA,"0.955"
"1656568380","2022-06-30 05:53:00","2022-06-30 00:53:00","3.52","21.419","2.959",NA,"0.954"
"1656568980","2022-06-30 06:03:00","2022-06-30 01:03:00","3.52","21.494","2.835",NA,"0.954"
"1656569580","2022-06-30 06:13:00","2022-06-30 01:13:00","3.52","21.603","2.701",NA,"0.953"
"1656570180","2022-06-30 06:23:00","2022-06-30 01:23:00","3.52","21.687","2.567",NA,"0.953"
"1656570780","2022-06-30 06:33:00","2022-06-30 01:33:00","3.52","21.77","2.428",NA,"0.952"
"1656571380","2022-06-30 06:43:00","2022-06-30 01:43:00","3.52","21.837","2.282",NA,"0.951"
"1656571980","2022-06-30 06:53:00","2022-06-30 01:53:00","3.52","21.929","2.131",NA,"0.95"
"1656572580","2022-06-30 07:03:00","2022-06-30 02:03:00","3.52","22.012","1.968",NA,"0.948"
"1656573180","2022-06-30 07:13:00","2022-06-30 02:13:00","3.52","22.071","1.807",NA,"0.947"
"1656573780","2022-06-30 07:23:00","2022-06-30 02:23:00","3.52","22.113","1.649",NA,"0.945"
"1656574380","2022-06-30 07:33:00","2022-06-30 02:33:00","3.52","22.171","1.484",NA,"0.943"
"1656574980","2022-06-30 07:43:00","2022-06-30 02:43:00","3.52","22.213","1.313",NA,"0.941"
"1656575580","2022-06-30 07:53:00","2022-06-30 02:53:00","3.52","22.271","1.138",NA,"0.938"
"1656576180","2022-06-30 08:03:00","2022-06-30 03:03:00","3.52","22.33","0.959",NA,"0.935"
"1656576780","2022-06-30 08:13:00","2022-06-30 03:13:00","3.52","22.388","0.73",NA,"0.931"
"1656577380","2022-06-30 08:23:00","2022-06-30 03:23:00","3.52","22.405","0.551",NA,"0.929"
"1656577980","2022-06-30 08:33:00","2022-06-30 03:33:00","3.52","22.422","0.477",NA,"0.929"
"1656578580","2022-06-30 08:43:00","2022-06-30 03:43:00","3.52","22.438","0.418",NA,"0.93"
"1656579180","2022-06-30 08:53:00","2022-06-30 03:53:00","3.52","22.43","0.373",NA,"0.93"
"1656579780","2022-06-30 09:03:00","2022-06-30 04:03:00","3.52","22.455","0.335",NA,"0.931"
"1656580380","2022-06-30 09:13:00","2022-06-30 04:13:00","3.52","22.422","0.298",NA,"0.932"
"1656580980","2022-06-30 09:23:00","2022-06-30 04:23:00","3.52","22.447","0.263",NA,"0.933"
"1656581580","2022-06-30 09:33:00","2022-06-30 04:33:00","3.52","22.455","0.232",NA,"0.934"
"1656582180","2022-06-30 09:43:00","2022-06-30 04:43:00","3.52","22.497","0.203",NA,"0.935"
"1656582780","2022-06-30 09:53:00","2022-06-30 04:53:00","3.52","22.497","0.18",NA,"0.936"
"1656583380","2022-06-30 10:03:00","2022-06-30 05:03:00","3.52","22.564","0.161",NA,"0.937"
"1656583980","2022-06-30 10:13:00","2022-06-30 05:13:00","3.52","22.731","0.141",NA,"0.938"
"1656584580","2022-06-30 10:23:00","2022-06-30 05:23:00","3.52","22.815","0.126",NA,"0.938"
"1656585180","2022-06-30 10:33:00","2022-06-30 05:33:00","3.52","22.848","0.107",NA,"0.939"
"1656585780","2022-06-30 10:43:00","2022-06-30 05:43:00","3.52","22.848","0.088",NA,"0.939"
"1656586380","2022-06-30 10:53:00","2022-06-30 05:53:00","3.52","22.84","0.07",NA,"0.94"
"1656586980","2022-06-30 11:03:00","2022-06-30 06:03:00","3.52","22.748","0.056",NA,"0.94"
"1656587580","2022-06-30 11:13:00","2022-06-30 06:13:00","3.52","22.689","0.043",NA,"0.94"
"1656588180","2022-06-30 11:23:00","2022-06-30 06:23:00","3.52","22.606","0.032",NA,"0.94"
"1656588780","2022-06-30 11:33:00","2022-06-30 06:33:00","3.52","22.53","0.022",NA,"0.94"
"1656589380","2022-06-30 11:43:00","2022-06-30 06:43:00","3.52","22.447","0.016",NA,"0.94"
"1656589980","2022-06-30 11:53:00","2022-06-30 06:53:00","3.52","22.338","0.015",NA,"0.94"
"1656590580","2022-06-30 12:03:00","2022-06-30 07:03:00","3.53","22.23","0.015",NA,"0.94"
"1656591180","2022-06-30 12:13:00","2022-06-30 07:13:00","3.52","22.129","0.016",NA,"0.941"
"1656591780","2022-06-30 12:23:00","2022-06-30 07:23:00","3.52","22.004","0.015",NA,"0.941"
"1656592380","2022-06-30 12:33:00","2022-06-30 07:33:00","3.52","21.887","0.015",NA,"0.941"
"1656592980","2022-06-30 12:43:00","2022-06-30 07:43:00","3.52","21.812","0.015",NA,"0.941"
"1656593580","2022-06-30 12:53:00","2022-06-30 07:53:00","3.52","21.703","0.016",NA,"0.941"
"1656594180","2022-06-30 13:03:00","2022-06-30 08:03:00","3.52","21.62","0.016",NA,"0.941"
"1656594780","2022-06-30 13:13:00","2022-06-30 08:13:00","3.52","21.528","0.016",NA,"0.941"
"1656595380","2022-06-30 13:23:00","2022-06-30 08:23:00","3.52","21.411","0.016",NA,"0.941"
"1656595980","2022-06-30 13:33:00","2022-06-30 08:33:00","3.53","21.327","0.016",NA,"0.941"
"1656596580","2022-06-30 13:43:00","2022-06-30 08:43:00","3.53","21.244","0.016",NA,"0.941"
"1656597180","2022-06-30 13:53:00","2022-06-30 08:53:00","3.53","21.143","0.016",NA,"0.941"
"1656597780","2022-06-30 14:03:00","2022-06-30 09:03:00","3.52","21.077","0.016",NA,"0.941"
"1656598380","2022-06-30 14:13:00","2022-06-30 09:13:00","3.52","20.993","0.016",NA,"0.941"
"1656598980","2022-06-30 14:23:00","2022-06-30 09:23:00","3.52","20.893","0.016",NA,"0.942"
"1656599580","2022-06-30 14:33:00","2022-06-30 09:33:00","3.52","20.809","0.016",NA,"0.941"
"1656600180","2022-06-30 14:43:00","2022-06-30 09:43:00","3.52","20.734","0.016",NA,"0.942"
"1656600780","2022-06-30 14:53:00","2022-06-30 09:53:00","3.52","20.675","0.016",NA,"0.942"
"1656601380","2022-06-30 15:03:00","2022-06-30 10:03:00","3.52","20.575","0.017",NA,"0.942"
"1656601980","2022-06-30 15:13:00","2022-06-30 10:13:00","3.52","20.483","0.017",NA,"0.942"
"1656602580","2022-06-30 15:23:00","2022-06-30 10:23:00","3.53","20.424","0.017",NA,"0.942"
"1656603180","2022-06-30 15:33:00","2022-06-30 10:33:00","3.53","20.332","0.017",NA,"0.942"
"1656603780","2022-06-30 15:43:00","2022-06-30 10:43:00","3.53","20.266","0.017",NA,"0.942"
"1656604380","2022-06-30 15:53:00","2022-06-30 10:53:00","3.53","20.165","0.017",NA,"0.942"
"1656604980","2022-06-30 16:03:00","2022-06-30 11:03:00","3.53","20.081","0.017",NA,"0.942"
"1656605580","2022-06-30 16:13:00","2022-06-30 11:13:00","3.52","20.031","0.017",NA,"0.942"
"1656606180","2022-06-30 16:23:00","2022-06-30 11:23:00","3.52","19.981","0.017",NA,"0.942"
"1656606780","2022-06-30 16:33:00","2022-06-30 11:33:00","3.52","19.931","0.017",NA,"0.942"
"1656607380","2022-06-30 16:43:00","2022-06-30 11:43:00","3.52","19.897","0.017",NA,"0.942"
"1656607980","2022-06-30 16:53:00","2022-06-30 11:53:00","3.52","19.864","0.017",NA,"0.942"
"1656608580","2022-06-30 17:03:00","2022-06-30 12:03:00","3.52","19.889","0.017",NA,"0.942"
"1656609180","2022-06-30 17:13:00","2022-06-30 12:13:00","3.52","19.83","0.017",NA,"0.942"
"1656609780","2022-06-30 17:23:00","2022-06-30 12:23:00","3.52","19.772","0.017",NA,"0.942"
"1656610380","2022-06-30 17:33:00","2022-06-30 12:33:00","3.52","19.788","0.017",NA,"0.942"
"1656610980","2022-06-30 17:43:00","2022-06-30 12:43:00","3.52","19.78","0.018",NA,"0.942"
"1656611580","2022-06-30 17:53:00","2022-06-30 12:53:00","3.52","19.797","0.017",NA,"0.942"
"1656612180","2022-06-30 18:03:00","2022-06-30 13:03:00","3.52","19.797","0.017",NA,"0.942"
"1656612780","2022-06-30 18:13:00","2022-06-30 13:13:00","3.52","19.847","0.017",NA,"0.942"
"1656613380","2022-06-30 18:23:00","2022-06-30 13:23:00","3.52","19.839","0.018",NA,"0.942"
"1656613980","2022-06-30 18:33:00","2022-06-30 13:33:00","3.52","19.864","0.017",NA,"0.942"
"1656614580","2022-06-30 18:43:00","2022-06-30 13:43:00","3.52","19.881","0.016",NA,"0.942"
"1656615180","2022-06-30 18:53:00","2022-06-30 13:53:00","3.52","19.864","0.017",NA,"0.942"
"1656615780","2022-06-30 19:03:00","2022-06-30 14:03:00","3.52","19.872","0.017",NA,"0.942"
"1656616380","2022-06-30 19:13:00","2022-06-30 14:13:00","3.52","19.864","0.017",NA,"0.942"
"1656616980","2022-06-30 19:23:00","2022-06-30 14:23:00","3.52","19.839","0.017",NA,"0.942"
"1656617580","2022-06-30 19:33:00","2022-06-30 14:33:00","3.52","19.788","0.017",NA,"0.942"
"1656618180","2022-06-30 19:43:00","2022-06-30 14:43:00","3.52","19.772","0.017",NA,"0.942"
"1656618780","2022-06-30 19:53:00","2022-06-30 14:53:00","3.52","19.705","0.018",NA,"0.942"
"1656619380","2022-06-30 20:03:00","2022-06-30 15:03:00","3.52","19.638","0.017",NA,"0.942"
"1656619980","2022-06-30 20:13:00","2022-06-30 15:13:00","3.52","19.68","0.018",NA,"0.942"
"1656620580","2022-06-30 20:23:00","2022-06-30 15:23:00","3.52","19.688","0.018",NA,"0.942"
"1656621180","2022-06-30 20:33:00","2022-06-30 15:33:00","3.52","19.671","0.017",NA,"0.942"
"1656621780","2022-06-30 20:43:00","2022-06-30 15:43:00","3.52","19.68","0.017",NA,"0.942"
"1656622380","2022-06-30 20:53:00","2022-06-30 15:53:00","3.52","19.638","0.017",NA,"0.942"
"1656622980","2022-06-30 21:03:00","2022-06-30 16:03:00","3.52","19.629","0.017",NA,"0.942"
"1656623580","2022-06-30 21:13:00","2022-06-30 16:13:00","3.52","19.721","0.017",NA,"0.942"
"1656624180","2022-06-30 21:23:00","2022-06-30 16:23:00","3.52","19.738","0.017",NA,"0.942"
"1656624780","2022-06-30 21:33:00","2022-06-30 16:33:00","3.52","19.763","0.017",NA,"0.942"
"1656625380","2022-06-30 21:43:00","2022-06-30 16:43:00","3.52","19.78","0.017",NA,"0.942"
"1656625980","2022-06-30 21:53:00","2022-06-30 16:53:00","3.52","19.83","0.017",NA,"0.942"
"1656626580","2022-06-30 22:03:00","2022-06-30 17:03:00","3.52","19.872","0.017",NA,"0.942"
"1656627180","2022-06-30 22:13:00","2022-06-30 17:13:00","3.52","19.906","0.017",NA,"0.942"
"1656627780","2022-06-30 22:23:00","2022-06-30 17:23:00","3.52","19.889","0.017",NA,"0.942"
"1656628380","2022-06-30 22:33:00","2022-06-30 17:33:00","3.52","19.864","0.017",NA,"0.942"
"1656628980","2022-06-30 22:43:00","2022-06-30 17:43:00","3.52","19.822","0.017",NA,"0.942"
"1656629580","2022-06-30 22:53:00","2022-06-30 17:53:00","3.52","19.814","0.017",NA,"0.942"
"1656630180","2022-06-30 23:03:00","2022-06-30 18:03:00","3.52","19.763","0.017",NA,"0.942"
"1656630780","2022-06-30 23:13:00","2022-06-30 18:13:00","3.52","19.68","0.017",NA,"0.942"
"1656631380","2022-06-30 23:23:00","2022-06-30 18:23:00","3.52","19.663","0.017",NA,"0.942"
"1656631980","2022-06-30 23:33:00","2022-06-30 18:33:00","3.52","19.629","0.017",NA,"0.942"
"1656632580","2022-06-30 23:43:00","2022-06-30 18:43:00","3.52","19.68","0.018",NA,"0.942"
"1656633180","2022-06-30 23:53:00","2022-06-30 18:53:00","3.52","19.814","0.017",NA,"0.941"
"1656633780","2022-07-01 00:03:00","2022-06-30 19:03:00","3.52","19.721","0.017",NA,"0.942"
"1656634380","2022-07-01 00:13:00","2022-06-30 19:13:00","3.52","19.646","0.018",NA,"0.942"
"1656634980","2022-07-01 00:23:00","2022-06-30 19:23:00","3.52","19.629","0.017",NA,"0.942"
"1656635580","2022-07-01 00:33:00","2022-06-30 19:33:00","3.52","19.612","0.018",NA,"0.942"
"1656636180","2022-07-01 00:43:00","2022-06-30 19:43:00","3.52","19.646","0.017",NA,"0.942"
"1656636780","2022-07-01 00:53:00","2022-06-30 19:53:00","3.52","19.671","0.017",NA,"0.941"
"1656637380","2022-07-01 01:03:00","2022-06-30 20:03:00","3.52","19.688","0.017",NA,"0.941"
"1656637980","2022-07-01 01:13:00","2022-06-30 20:13:00","3.52","19.705","0.017",NA,"0.942"
"1656638580","2022-07-01 01:23:00","2022-06-30 20:23:00","3.52","19.721","0.018",NA,"0.941"
"1656639180","2022-07-01 01:33:00","2022-06-30 20:33:00","3.52","19.83","0.017",NA,"0.941"
"1656639780","2022-07-01 01:43:00","2022-06-30 20:43:00","3.52","19.864","0.018",NA,"0.941"
"1656640380","2022-07-01 01:53:00","2022-06-30 20:53:00","3.52","19.822","0.017",NA,"0.941"
"1656640980","2022-07-01 02:03:00","2022-06-30 21:03:00","3.52","19.939","0.017",NA,"0.941"
"1656641580","2022-07-01 02:13:00","2022-06-30 21:13:00","3.52","19.814","0.016",NA,"0.941"
"1656642180","2022-07-01 02:23:00","2022-06-30 21:23:00","3.52","19.671","0.016",NA,"0.941"
"1656642780","2022-07-01 02:33:00","2022-06-30 21:33:00","3.52","19.629","0.016",NA,"0.942"
"1656643380","2022-07-01 02:43:00","2022-06-30 21:43:00","3.52","19.612","0.016",NA,"0.942"
"1656643980","2022-07-01 02:53:00","2022-06-30 21:53:00","3.52","19.612","0.016",NA,"0.941"
"1656644580","2022-07-01 03:03:00","2022-06-30 22:03:00","3.52","19.612","0.016",NA,"0.941"
"1656645180","2022-07-01 03:13:00","2022-06-30 22:13:00","3.52","19.671","0.016",NA,"0.941"
"1656645780","2022-07-01 03:23:00","2022-06-30 22:23:00","3.52","19.705","0.016",NA,"0.941"
"1656646380","2022-07-01 03:33:00","2022-06-30 22:33:00","3.52","19.797","0.016",NA,"0.941"
"1656646980","2022-07-01 03:43:00","2022-06-30 22:43:00","3.52","19.914","0.016",NA,"0.941"
"1656647580","2022-07-01 03:53:00","2022-06-30 22:53:00","3.52","19.998","0.015",NA,"0.941"
"1656648180","2022-07-01 04:03:00","2022-06-30 23:03:00","3.52","20.081","0.016",NA,"0.941"
"1656648780","2022-07-01 04:13:00","2022-06-30 23:13:00","3.52","20.215","0.016",NA,"0.941"
"1656649380","2022-07-01 04:23:00","2022-06-30 23:23:00","3.52","20.291","0.016",NA,"0.941"
"1656649980","2022-07-01 04:33:00","2022-06-30 23:33:00","3.52","20.408","0.015",NA,"0.941"
"1656650580","2022-07-01 04:43:00","2022-06-30 23:43:00","3.52","20.525","0.016",NA,"0.941"
"1656651180","2022-07-01 04:53:00","2022-06-30 23:53:00","3.52","20.65","0.015",NA,"0.941"
"1656651780","2022-07-01 05:03:00","2022-07-01 00:03:00","3.52","20.792","0.016",NA,"0.941"
"1656652380","2022-07-01 05:13:00","2022-07-01 00:13:00","3.52","20.926","0.015",NA,"0.94"
"1656652980","2022-07-01 05:23:00","2022-07-01 00:23:00","3.51","21.051","0.015",NA,"0.94"
"1656653580","2022-07-01 05:33:00","2022-07-01 00:33:00","3.52","21.152","0.015",NA,"0.94"
"1656654180","2022-07-01 05:43:00","2022-07-01 00:43:00","3.52","21.285","0.015",NA,"0.94"
"1656654780","2022-07-01 05:53:00","2022-07-01 00:53:00","3.52","21.386","0.015",NA,"0.94"
"1656655380","2022-07-01 06:03:00","2022-07-01 01:03:00","3.52","21.469","0.015",NA,"0.94"
"1656655980","2022-07-01 06:13:00","2022-07-01 01:13:00","3.52","21.586","0.015",NA,"0.94"
"1656656580","2022-07-01 06:23:00","2022-07-01 01:23:00","3.52","21.653","0.015",NA,"0.94"
"1656657180","2022-07-01 06:33:00","2022-07-01 01:33:00","3.52","21.737","0.015",NA,"0.94"
"1656657780","2022-07-01 06:43:00","2022-07-01 01:43:00","3.52","21.82","0.015",NA,"0.94"
"1656658380","2022-07-01 06:53:00","2022-07-01 01:53:00","3.51","21.895","0.015",NA,"0.94"
"1656658980","2022-07-01 07:03:00","2022-07-01 02:03:00","3.51","21.946","0.015",NA,"0.94"
"1656659580","2022-07-01 07:13:00","2022-07-01 02:13:00","3.51","22.004","0.015",NA,"0.94"
"1656660180","2022-07-01 07:23:00","2022-07-01 02:23:00","3.51","22.096","0.015",NA,"0.94"
"1656660780","2022-07-01 07:33:00","2022-07-01 02:33:00","3.51","22.154","0.015",NA,"0.94"
"1656661380","2022-07-01 07:43:00","2022-07-01 02:43:00","3.52","22.179","0.016",NA,"0.94"
"1656661980","2022-07-01 07:53:00","2022-07-01 02:53:00","3.52","22.255","0.015",NA,"0.939"
"1656662580","2022-07-01 08:03:00","2022-07-01 03:03:00","3.52","22.296","0.016",NA,"0.939"
"1656663180","2022-07-01 08:13:00","2022-07-01 03:13:00","3.52","22.33","0.015",NA,"0.939"
"1656663780","2022-07-01 08:23:00","2022-07-01 03:23:00","3.52","22.347","0.015",NA,"0.94"
"1656664380","2022-07-01 08:33:00","2022-07-01 03:33:00","3.52","22.397","0.015",NA,"0.939"
"1656664980","2022-07-01 08:43:00","2022-07-01 03:43:00","3.52","22.413","0.015",NA,"0.939"
"1656665580","2022-07-01 08:53:00","2022-07-01 03:53:00","3.52","22.43","0.015",NA,"0.939"
"1656666180","2022-07-01 09:03:00","2022-07-01 04:03:00","3.52","22.438","0.015",NA,"0.939"
"1656666780","2022-07-01 09:13:00","2022-07-01 04:13:00","3.52","22.447","0.015",NA,"0.939"
"1656667380","2022-07-01 09:23:00","2022-07-01 04:23:00","3.52","22.455","0.015",NA,"0.939"
