Unix.Timestamp,UTC_Date_._Time,Central.Standard.Time,Battery,Temperature,Dissolved.Oxygen,Dissolved.Oxygen.Saturation,Q
1656578040,6/30/22 8:34,6/30/22 3:34,3.53,22.525,2.73,NA,0.945
1656578640,6/30/22 8:44,6/30/22 3:44,3.53,22.533,2.588,NA,0.945
1656579240,6/30/22 8:54,6/30/22 3:54,3.53,22.575,2.446,NA,0.945
1656579840,6/30/22 9:04,6/30/22 4:04,3.53,22.609,2.31,NA,0.945
1656580440,6/30/22 9:14,6/30/22 4:14,3.53,22.617,2.183,NA,0.945
1656581040,6/30/22 9:24,6/30/22 4:24,3.53,22.625,2.081,NA,0.945
1656581640,6/30/22 9:34,6/30/22 4:34,3.53,22.659,1.962,NA,0.944
1656582240,6/30/22 9:44,6/30/22 4:44,3.53,22.659,1.836,NA,0.944
1656582840,6/30/22 9:54,6/30/22 4:54,3.53,22.667,1.712,NA,0.944
1656583440,6/30/22 10:04,6/30/22 5:04,3.53,22.692,1.608,NA,0.944
1656584040,6/30/22 10:14,6/30/22 5:14,3.53,22.701,1.501,NA,0.944
1656584640,6/30/22 10:24,6/30/22 5:24,3.53,22.717,1.49,NA,0.944
1656585240,6/30/22 10:34,6/30/22 5:34,3.53,22.734,1.367,NA,0.943
1656585840,6/30/22 10:44,6/30/22 5:44,3.53,22.692,1.236,NA,0.943
1656586440,6/30/22 10:54,6/30/22 5:54,3.53,22.617,1.108,NA,0.942
1656587040,6/30/22 11:04,6/30/22 6:04,3.53,22.558,0.978,NA,0.94
1656587640,6/30/22 11:14,6/30/22 6:14,3.54,22.45,0.826,NA,0.938
1656588240,6/30/22 11:24,6/30/22 6:24,3.54,22.349,0.678,NA,0.936
1656588840,6/30/22 11:34,6/30/22 6:34,3.54,22.249,0.553,NA,0.934
1656589440,6/30/22 11:44,6/30/22 6:44,3.53,22.14,0.455,NA,0.932
1656590040,6/30/22 11:54,6/30/22 6:54,3.53,22.015,0.376,NA,0.931
1656590640,6/30/22 12:04,6/30/22 7:04,3.53,21.889,0.338,NA,0.931
1656591240,6/30/22 12:14,6/30/22 7:14,3.53,21.772,0.389,NA,0.932
1656591840,6/30/22 12:24,6/30/22 7:24,3.54,21.655,0.566,NA,0.934
1656592440,6/30/22 12:34,6/30/22 7:34,3.54,21.546,0.826,NA,0.937
1656593040,6/30/22 12:44,6/30/22 7:44,3.54,21.446,1.143,NA,0.94
1656593640,6/30/22 12:54,6/30/22 7:54,3.54,21.304,1.455,NA,0.941
1656594240,6/30/22 13:04,6/30/22 8:04,3.54,21.195,1.64,NA,0.943
1656594840,6/30/22 13:14,6/30/22 8:14,3.53,21.086,1.774,NA,0.943
1656595440,6/30/22 13:24,6/30/22 8:24,3.53,20.977,2.032,NA,0.943
1656596040,6/30/22 13:34,6/30/22 8:34,3.53,20.869,2.168,NA,0.945
1656596640,6/30/22 13:44,6/30/22 8:44,3.53,20.735,2.244,NA,0.945
1656597240,6/30/22 13:54,6/30/22 8:54,3.54,20.601,2.405,NA,0.944
1656597840,6/30/22 14:04,6/30/22 9:04,3.54,20.517,2.542,NA,0.945
1656598440,6/30/22 14:14,6/30/22 9:14,3.54,20.442,2.721,NA,0.945
1656599040,6/30/22 14:24,6/30/22 9:24,3.54,20.35,2.815,NA,0.945
1656599640,6/30/22 14:34,6/30/22 9:34,3.54,20.249,2.925,NA,0.945
1656600240,6/30/22 14:44,6/30/22 9:44,3.54,20.166,3.032,NA,0.945
1656600840,6/30/22 14:54,6/30/22 9:54,3.54,20.082,3.147,NA,0.945
1656601440,6/30/22 15:04,6/30/22 10:04,3.53,19.981,3.21,NA,0.946
1656602040,6/30/22 15:14,6/30/22 10:14,3.53,19.864,3.244,NA,0.945
1656602640,6/30/22 15:24,6/30/22 10:24,3.53,19.78,3.22,NA,0.946
1656603240,6/30/22 15:34,6/30/22 10:34,3.53,19.713,3.191,NA,0.946
1656603840,6/30/22 15:44,6/30/22 10:44,3.54,19.587,3.288,NA,0.946
1656604440,6/30/22 15:54,6/30/22 10:54,3.54,19.453,3.375,NA,0.945
1656605040,6/30/22 16:04,6/30/22 11:04,3.54,19.327,3.464,NA,0.945
1656605640,6/30/22 16:14,6/30/22 11:14,3.54,19.184,3.548,NA,0.945
1656606240,6/30/22 16:24,6/30/22 11:24,3.54,19.142,3.724,NA,0.945
1656606840,6/30/22 16:34,6/30/22 11:34,3.54,19.1,3.808,NA,0.945
1656607440,6/30/22 16:44,6/30/22 11:44,3.54,19.109,3.748,NA,0.946
1656608040,6/30/22 16:54,6/30/22 11:54,3.54,19.117,3.671,NA,0.946
1656608640,6/30/22 17:04,6/30/22 12:04,3.54,19.109,3.667,NA,0.946
1656609240,6/30/22 17:14,6/30/22 12:14,3.54,19.151,3.632,NA,0.946
1656609840,6/30/22 17:24,6/30/22 12:24,3.54,19.193,3.63,NA,0.946
1656610440,6/30/22 17:34,6/30/22 12:34,3.54,19.218,3.624,NA,0.946
1656611040,6/30/22 17:44,6/30/22 12:44,3.54,19.285,3.607,NA,0.946
1656611640,6/30/22 17:54,6/30/22 12:54,3.54,19.344,3.623,NA,0.946
1656612240,6/30/22 18:04,6/30/22 13:04,3.54,19.394,3.758,NA,0.945
1656612840,6/30/22 18:14,6/30/22 13:14,3.54,19.277,7.275,NA,0.942
1656613440,6/30/22 18:24,6/30/22 13:24,3.53,21.914,8.164,NA,0.946
1656614040,6/30/22 18:34,6/30/22 13:34,3.53,20.902,8.091,NA,0.946
1656614640,6/30/22 18:44,6/30/22 13:44,3.53,20.023,8.163,NA,0.947
1656615240,6/30/22 18:54,6/30/22 13:54,3.53,19.73,7.977,NA,0.947
1656615840,6/30/22 19:04,6/30/22 14:04,3.53,19.537,7.872,NA,0.947
1656616440,6/30/22 19:14,6/30/22 14:14,3.54,19.428,7.837,NA,0.947
1656617040,6/30/22 19:24,6/30/22 14:24,3.54,19.285,7.85,NA,0.947
1656617640,6/30/22 19:34,6/30/22 14:34,3.54,19.21,7.832,NA,0.947
1656618240,6/30/22 19:44,6/30/22 14:44,3.54,19.092,7.828,NA,0.946
1656618840,6/30/22 19:54,6/30/22 14:54,3.54,19.008,7.797,NA,0.947
1656619440,6/30/22 20:04,6/30/22 15:04,3.54,19.008,7.729,NA,0.946
1656620040,6/30/22 20:14,6/30/22 15:14,3.54,19,7.687,NA,0.947
1656620640,6/30/22 20:24,6/30/22 15:24,3.54,19.042,7.659,NA,0.947
1656621240,6/30/22 20:34,6/30/22 15:34,3.54,19.05,7.631,NA,0.947
1656621840,6/30/22 20:44,6/30/22 15:44,3.54,19.058,7.613,NA,0.947
1656622440,6/30/22 20:54,6/30/22 15:54,3.54,19.092,7.628,NA,0.947
1656623040,6/30/22 21:04,6/30/22 16:04,3.54,19.126,7.664,NA,0.947
1656623640,6/30/22 21:14,6/30/22 16:14,3.54,19.134,7.687,NA,0.946
1656624240,6/30/22 21:24,6/30/22 16:24,3.54,19.151,7.704,NA,0.947
1656624840,6/30/22 21:34,6/30/22 16:34,3.54,19.218,7.65,NA,0.946
1656625440,6/30/22 21:44,6/30/22 16:44,3.54,19.26,7.626,NA,0.946
1656626040,6/30/22 21:54,6/30/22 16:54,3.53,19.243,7.629,NA,0.947
1656626640,6/30/22 22:04,6/30/22 17:04,3.54,19.277,7.614,NA,0.947
1656627240,6/30/22 22:14,6/30/22 17:14,3.53,19.294,7.588,NA,0.946
1656627840,6/30/22 22:24,6/30/22 17:24,3.53,19.327,7.522,NA,0.946
1656628440,6/30/22 22:34,6/30/22 17:34,3.53,19.336,7.452,NA,0.946
1656629040,6/30/22 22:44,6/30/22 17:44,3.53,19.344,7.486,NA,0.947
1656629640,6/30/22 22:54,6/30/22 17:54,3.53,19.319,7.515,NA,0.947
1656630240,6/30/22 23:04,6/30/22 18:04,3.54,19.252,7.55,NA,0.947
1656630840,6/30/22 23:14,6/30/22 18:14,3.54,19.193,7.577,NA,0.946
1656631440,6/30/22 23:24,6/30/22 18:24,3.54,19.126,7.616,NA,0.946
1656632040,6/30/22 23:34,6/30/22 18:34,3.54,19.042,7.639,NA,0.946
1656632640,6/30/22 23:44,6/30/22 18:44,3.53,18.966,7.674,NA,0.946
1656633240,6/30/22 23:54,6/30/22 18:54,3.53,18.916,7.649,NA,0.946
1656633840,7/1/22 0:04,6/30/22 19:04,3.53,18.924,7.64,NA,0.947
1656634440,7/1/22 0:14,6/30/22 19:14,3.53,19,7.61,NA,0.946
1656635040,7/1/22 0:24,6/30/22 19:24,3.53,19,7.601,NA,0.946
1656635640,7/1/22 0:34,6/30/22 19:34,3.53,19.008,7.589,NA,0.947
1656636240,7/1/22 0:44,6/30/22 19:44,3.54,19.016,7.566,NA,0.946
1656636840,7/1/22 0:54,6/30/22 19:54,3.54,19.05,7.542,NA,0.946
1656637440,7/1/22 1:04,6/30/22 20:04,3.53,19.084,7.52,NA,0.946
1656638040,7/1/22 1:14,6/30/22 20:14,3.53,19.1,7.514,NA,0.946
1656638640,7/1/22 1:24,6/30/22 20:24,3.53,19.134,7.51,NA,0.947
1656639240,7/1/22 1:34,6/30/22 20:34,3.53,19.117,7.48,NA,0.946
1656639840,7/1/22 1:44,6/30/22 20:44,3.53,19.117,7.416,NA,0.946
1656640440,7/1/22 1:54,6/30/22 20:54,3.53,19.142,7.315,NA,0.946
1656641040,7/1/22 2:04,6/30/22 21:04,3.53,19.176,7.197,NA,0.946
1656641640,7/1/22 2:14,6/30/22 21:14,3.53,19.176,7.113,NA,0.946
1656642240,7/1/22 2:24,6/30/22 21:24,3.53,19.168,7.039,NA,0.946
1656642840,7/1/22 2:34,6/30/22 21:34,3.53,19.218,6.941,NA,0.947
1656643440,7/1/22 2:44,6/30/22 21:44,3.53,19.252,6.728,NA,0.946
1656644040,7/1/22 2:54,6/30/22 21:54,3.53,19.31,6.488,NA,0.947
1656644640,7/1/22 3:04,6/30/22 22:04,3.53,19.394,6.276,NA,0.947
1656645240,7/1/22 3:14,6/30/22 22:14,3.53,19.47,6.14,NA,0.947
1656645840,7/1/22 3:24,6/30/22 22:24,3.53,19.57,5.924,NA,0.948
1656646440,7/1/22 3:34,6/30/22 22:34,3.53,19.663,5.759,NA,0.947
1656647040,7/1/22 3:44,6/30/22 22:44,3.53,19.772,5.599,NA,0.948
1656647640,7/1/22 3:54,6/30/22 22:54,3.53,19.889,5.428,NA,0.948
1656648240,7/1/22 4:04,6/30/22 23:04,3.53,20.015,5.231,NA,0.948
1656648840,7/1/22 4:14,6/30/22 23:14,3.53,20.132,5.089,NA,0.948
1656649440,7/1/22 4:24,6/30/22 23:24,3.53,20.266,4.886,NA,0.948
1656650040,7/1/22 4:34,6/30/22 23:34,3.53,20.383,4.694,NA,0.948
1656650640,7/1/22 4:44,6/30/22 23:44,3.53,20.509,4.519,NA,0.949
1656651240,7/1/22 4:54,6/30/22 23:54,3.53,20.634,4.345,NA,0.949
1656651840,7/1/22 5:04,7/1/22 0:04,3.53,20.76,4.185,NA,0.949
1656652440,7/1/22 5:14,7/1/22 0:14,3.53,20.885,4.002,NA,0.949
1656653040,7/1/22 5:24,7/1/22 0:24,3.53,20.994,3.831,NA,0.95
1656653640,7/1/22 5:34,7/1/22 0:34,3.53,21.128,3.634,NA,0.95
1656654240,7/1/22 5:44,7/1/22 0:44,3.53,21.245,3.399,NA,0.95
1656654840,7/1/22 5:54,7/1/22 0:54,3.53,21.371,3.173,NA,0.95
1656655440,7/1/22 6:04,7/1/22 1:04,3.53,21.479,2.964,NA,0.95
1656656040,7/1/22 6:14,7/1/22 1:14,3.53,21.588,2.76,NA,0.95
1656656640,7/1/22 6:24,7/1/22 1:24,3.53,21.68,2.545,NA,0.95
1656657240,7/1/22 6:34,7/1/22 1:34,3.53,21.772,2.342,NA,0.95
1656657840,7/1/22 6:44,7/1/22 1:44,3.53,21.839,2.129,NA,0.95
1656658440,7/1/22 6:54,7/1/22 1:54,3.53,21.964,1.923,NA,0.949
1656659040,7/1/22 7:04,7/1/22 2:04,3.53,22.031,1.734,NA,0.949
1656659640,7/1/22 7:14,7/1/22 2:14,3.53,22.107,1.559,NA,0.948
1656660240,7/1/22 7:24,7/1/22 2:24,3.53,22.174,1.39,NA,0.948
1656660840,7/1/22 7:34,7/1/22 2:34,3.53,22.24,1.221,NA,0.946
1656661440,7/1/22 7:44,7/1/22 2:44,3.53,22.282,1.083,NA,0.945
1656662040,7/1/22 7:54,7/1/22 2:54,3.53,22.349,0.883,NA,0.943
1656662640,7/1/22 8:04,7/1/22 3:04,3.53,22.383,0.744,NA,0.941
1656663240,7/1/22 8:14,7/1/22 3:14,3.53,22.433,0.636,NA,0.939
1656663840,7/1/22 8:24,7/1/22 3:24,3.53,22.458,0.531,NA,0.938
1656664440,7/1/22 8:34,7/1/22 3:34,3.53,22.5,0.427,NA,0.936
1656665040,7/1/22 8:44,7/1/22 3:44,3.53,22.533,0.341,NA,0.935
1656665640,7/1/22 8:54,7/1/22 3:54,3.53,22.558,0.271,NA,0.933
1656666240,7/1/22 9:04,7/1/22 4:04,3.53,22.583,0.229,NA,0.933
1656666840,7/1/22 9:14,7/1/22 4:14,3.53,22.609,0.111,NA,0.93
1656667440,7/1/22 9:24,7/1/22 4:24,3.53,22.617,0.114,NA,0.93
1656668040,7/1/22 9:34,7/1/22 4:34,3.53,22.625,0.123,NA,0.931
1656668640,7/1/22 9:44,7/1/22 4:44,3.53,22.667,0.09,NA,0.93
1656669240,7/1/22 9:54,7/1/22 4:54,3.53,22.659,0.072,NA,0.93
1656669840,7/1/22 10:04,7/1/22 5:04,3.53,22.675,0.069,NA,0.93
1656670440,7/1/22 10:14,7/1/22 5:14,3.53,22.701,0.051,NA,0.93
1656671040,7/1/22 10:24,7/1/22 5:24,3.53,22.726,0.099,NA,0.931
1656671640,7/1/22 10:34,7/1/22 5:34,3.53,22.759,0.377,NA,0.933
1656672240,7/1/22 10:44,7/1/22 5:44,3.53,22.717,0.596,NA,0.934
1656672840,7/1/22 10:54,7/1/22 5:54,3.53,22.659,1.188,NA,0.934
1656673440,7/1/22 11:04,7/1/22 6:04,3.53,22.575,2.586,NA,0.939
1656674040,7/1/22 11:14,7/1/22 6:14,3.53,22.483,3.899,NA,0.946
1656674640,7/1/22 11:24,7/1/22 6:24,3.53,22.366,4.687,NA,0.947
1656675240,7/1/22 11:34,7/1/22 6:34,3.53,22.266,5.236,NA,0.947
1656675840,7/1/22 11:44,7/1/22 6:44,3.53,22.157,5.702,NA,0.947
1656676440,7/1/22 11:54,7/1/22 6:54,3.53,22.048,6.059,NA,0.946
1656677040,7/1/22 12:04,7/1/22 7:04,3.53,21.914,6.338,NA,0.946
1656677640,7/1/22 12:14,7/1/22 7:14,3.53,21.806,6.558,NA,0.946
1656678240,7/1/22 12:24,7/1/22 7:24,3.53,21.68,6.766,NA,0.946
1656678840,7/1/22 12:34,7/1/22 7:34,3.53,21.546,6.93,NA,0.946
1656679440,7/1/22 12:44,7/1/22 7:44,3.53,21.421,7.068,NA,0.946
1656680040,7/1/22 12:54,7/1/22 7:54,3.53,21.304,7.08,NA,0.946
1656680640,7/1/22 13:04,7/1/22 8:04,3.54,21.178,7.154,NA,0.946
1656681240,7/1/22 13:14,7/1/22 8:14,3.53,21.069,7.268,NA,0.946
1656681840,7/1/22 13:24,7/1/22 8:24,3.53,20.944,7.366,NA,0.946
1656682440,7/1/22 13:34,7/1/22 8:34,3.53,20.818,7.492,NA,0.946
1656683040,7/1/22 13:44,7/1/22 8:44,3.53,20.71,7.658,NA,0.945
1656683640,7/1/22 13:54,7/1/22 8:54,3.53,20.601,7.76,NA,0.946
1656684240,7/1/22 14:04,7/1/22 9:04,3.53,20.542,7.76,NA,0.946
1656684840,7/1/22 14:14,7/1/22 9:14,3.54,20.459,7.797,NA,0.945
1656685440,7/1/22 14:24,7/1/22 9:24,3.54,20.366,7.688,NA,0.945
1656686040,7/1/22 14:34,7/1/22 9:34,3.54,20.266,7.587,NA,0.946
1656686640,7/1/22 14:44,7/1/22 9:44,3.54,20.166,7.573,NA,0.946
1656687240,7/1/22 14:54,7/1/22 9:54,3.53,20.082,7.546,NA,0.946
1656687840,7/1/22 15:04,7/1/22 10:04,3.53,19.973,7.559,NA,0.946
1656688440,7/1/22 15:14,7/1/22 10:14,3.53,19.847,7.607,NA,0.946
1656689040,7/1/22 15:24,7/1/22 10:24,3.53,19.772,7.664,NA,0.946
1656689640,7/1/22 15:34,7/1/22 10:34,3.53,19.671,7.543,NA,0.946
1656690240,7/1/22 15:44,7/1/22 10:44,3.53,19.604,7.467,NA,0.947
1656690840,7/1/22 15:54,7/1/22 10:54,3.53,19.47,7.41,NA,0.946
1656691440,7/1/22 16:04,7/1/22 11:04,3.54,19.361,7.388,NA,0.946
1656692040,7/1/22 16:14,7/1/22 11:14,3.54,19.26,7.437,NA,0.946
1656692640,7/1/22 16:24,7/1/22 11:24,3.54,19.142,7.488,NA,0.946
1656693240,7/1/22 16:34,7/1/22 11:34,3.54,19.117,7.453,NA,0.946
1656693840,7/1/22 16:44,7/1/22 11:44,3.54,19.1,7.366,NA,0.945
1656694440,7/1/22 16:54,7/1/22 11:54,3.54,19.126,7.254,NA,0.946
1656695040,7/1/22 17:04,7/1/22 12:04,3.54,19.126,7.204,NA,0.946
1656695640,7/1/22 17:14,7/1/22 12:14,3.54,19.151,7.121,NA,0.946
1656696240,7/1/22 17:24,7/1/22 12:24,3.54,19.142,7.151,NA,0.946
1656696840,7/1/22 17:34,7/1/22 12:34,3.54,19.168,7.087,NA,0.946
1656697440,7/1/22 17:44,7/1/22 12:44,3.54,19.201,6.991,NA,0.946
1656698040,7/1/22 17:54,7/1/22 12:54,3.54,19.277,6.928,NA,0.946
1656698640,7/1/22 18:04,7/1/22 13:04,3.53,19.344,6.908,NA,0.946
1656699240,7/1/22 18:14,7/1/22 13:14,3.53,19.377,6.899,NA,0.946
1656699840,7/1/22 18:24,7/1/22 13:24,3.53,19.352,8.73,NA,0.947
